ID,Status
ID_7738,1
ID_7739,1
ID_7740,1
ID_7741,1
ID_7742,1
ID_7743,1
ID_7744,1
ID_7745,1
ID_7746,1
ID_7747,1
ID_7748,1
ID_7749,1
ID_7750,1
ID_7751,1
ID_7752,1
ID_7753,1
ID_7754,1
ID_7755,1
ID_7756,1
ID_7757,1
ID_7758,1
ID_7759,1
ID_7760,1
ID_7761,1
ID_7762,2
ID_7763,1
ID_7764,1
ID_7765,2
ID_7766,1
ID_7767,1
ID_7768,1
ID_7769,2
ID_7770,1
ID_7771,1
ID_7772,1
ID_7773,2
ID_7774,2
ID_7775,1
ID_7776,1
ID_7777,1
ID_7778,2
ID_7779,1
ID_7780,1
ID_7781,1
ID_7782,2
ID_7783,2
ID_7784,2
ID_7785,1
ID_7786,1
ID_7787,1
ID_7788,1
ID_7789,1
ID_7790,1
ID_7791,1
ID_7792,2
ID_7793,1
ID_7794,1
ID_7795,2
ID_7796,2
ID_7797,1
ID_7798,2
ID_7799,1
ID_7800,1
ID_7801,1
ID_7802,1
ID_7803,2
ID_7804,1
ID_7805,1
ID_7806,1
ID_7807,1
ID_7808,2
ID_7809,1
ID_7810,2
ID_7811,1
ID_7812,1
ID_7813,1
ID_7814,1
ID_7815,1
ID_7816,2
ID_7817,1
ID_7818,2
ID_7819,1
ID_7820,2
ID_7821,1
ID_7822,1
ID_7823,1
ID_7824,1
ID_7825,1
ID_7826,1
ID_7827,1
ID_7828,1
ID_7829,1
ID_7830,1
ID_7831,1
ID_7832,2
ID_7833,2
ID_7834,2
ID_7835,1
ID_7836,1
ID_7837,1
ID_7838,2
ID_7839,1
ID_7840,1
ID_7841,1
ID_7842,1
ID_7843,1
ID_7844,2
ID_7845,2
ID_7846,1
ID_7847,1
ID_7848,1
ID_7849,1
ID_7850,1
ID_7851,2
ID_7852,1
ID_7853,1
ID_7854,1
ID_7855,2
ID_7856,2
ID_7857,1
ID_7858,1
ID_7859,1
ID_7860,1
ID_7861,2
ID_7862,1
ID_7863,2
ID_7864,1
ID_7865,1
ID_7866,1
ID_7867,2
ID_7868,1
ID_7869,1
ID_7870,1
ID_7871,2
ID_7872,1
ID_7873,2
ID_7874,1
ID_7875,1
ID_7876,1
ID_7877,2
ID_7878,1
ID_7879,2
ID_7880,2
ID_7881,1
ID_7882,1
ID_7883,2
ID_7884,1
ID_7885,2
ID_7886,1
ID_7887,1
ID_7888,1
ID_7889,1
ID_7890,1
ID_7891,1
ID_7892,2
ID_7893,2
ID_7894,1
ID_7895,2
ID_7896,2
ID_7897,1
ID_7898,1
ID_7899,2
ID_7900,1
ID_7901,1
ID_7902,1
ID_7903,2
ID_7904,1
ID_7905,2
ID_7906,2
ID_7907,2
ID_7908,2
ID_7909,2
ID_7910,1
ID_7911,1
ID_7912,1
ID_7913,2
ID_7914,1
ID_7915,1
ID_7916,1
ID_7917,1
ID_7918,1
ID_7919,1
ID_7920,1
ID_7921,1
ID_7922,2
ID_7923,1
ID_7924,2
ID_7925,1
ID_7926,1
ID_7927,1
ID_7928,1
ID_7929,2
ID_7930,1
ID_7931,1
ID_7932,1
ID_7933,1
ID_7934,1
ID_7935,2
ID_7936,1
ID_7937,1
ID_7938,1
ID_7939,2
ID_7940,1
ID_7941,2
ID_7942,2
ID_7943,2
ID_7944,2
ID_7945,2
ID_7946,2
ID_7947,2
ID_7948,1
ID_7949,1
ID_7950,1
ID_7951,2
ID_7952,1
ID_7953,2
ID_7954,2
ID_7955,1
ID_7956,1
ID_7957,2
ID_7958,1
ID_7959,2
ID_7960,1
ID_7961,1
ID_7962,1
ID_7963,2
ID_7964,1
ID_7965,1
ID_7966,2
ID_7967,1
ID_7968,1
ID_7969,1
ID_7970,1
ID_7971,1
ID_7972,1
ID_7973,1
ID_7974,1
ID_7975,2
ID_7976,1
ID_7977,1
ID_7978,1
ID_7979,1
ID_7980,2
ID_7981,1
ID_7982,1
ID_7983,2
ID_7984,1
ID_7985,1
ID_7986,2
ID_7987,1
ID_7988,1
ID_7989,1
ID_7990,1
ID_7991,2
ID_7992,1
ID_7993,2
ID_7994,2
ID_7995,1
ID_7996,1
ID_7997,2
ID_7998,1
ID_7999,1
ID_8000,1
ID_8001,2
ID_8002,1
ID_8003,2
ID_8004,1
ID_8005,1
ID_8006,2
ID_8007,1
ID_8008,2
ID_8009,1
ID_8010,1
ID_8011,2
ID_8012,1
ID_8013,2
ID_8014,2
ID_8015,2
ID_8016,1
ID_8017,1
ID_8018,1
ID_8019,1
ID_8020,1
ID_8021,1
ID_8022,1
ID_8023,1
ID_8024,2
ID_8025,2
ID_8026,1
ID_8027,1
ID_8028,1
ID_8029,1
ID_8030,1
ID_8031,1
ID_8032,1
ID_8033,1
ID_8034,2
ID_8035,1
ID_8036,2
ID_8037,2
ID_8038,1
ID_8039,1
ID_8040,1
ID_8041,1
ID_8042,1
ID_8043,1
ID_8044,2
ID_8045,2
ID_8046,2
ID_8047,2
ID_8048,1
ID_8049,1
ID_8050,1
ID_8051,2
ID_8052,2
ID_8053,2
ID_8054,2
ID_8055,2
ID_8056,1
ID_8057,1
ID_8058,1
ID_8059,1
ID_8060,2
ID_8061,1
ID_8062,1
ID_8063,2
ID_8064,1
ID_8065,1
ID_8066,1
ID_8067,1
ID_8068,2
ID_8069,2
ID_8070,1
ID_8071,2
ID_8072,1
ID_8073,2
ID_8074,1
ID_8075,2
ID_8076,1
ID_8077,1
ID_8078,1
ID_8079,1
ID_8080,1
ID_8081,1
ID_8082,1
ID_8083,1
ID_8084,1
ID_8085,1
ID_8086,1
ID_8087,1
ID_8088,1
ID_8089,1
ID_8090,2
ID_8091,1
ID_8092,2
ID_8093,1
ID_8094,1
ID_8095,1
ID_8096,1
ID_8097,1
ID_8098,1
ID_8099,1
ID_8100,1
ID_8101,1
ID_8102,1
ID_8103,1
ID_8104,2
ID_8105,2
ID_8106,1
ID_8107,1
ID_8108,1
ID_8109,1
ID_8110,2
ID_8111,1
ID_8112,2
ID_8113,1
ID_8114,2
ID_8115,1
ID_8116,1
ID_8117,1
ID_8118,1
ID_8119,2
ID_8120,2
ID_8121,2
ID_8122,2
ID_8123,1
ID_8124,1
ID_8125,2
ID_8126,1
ID_8127,1
ID_8128,1
ID_8129,1
ID_8130,1
ID_8131,2
ID_8132,1
ID_8133,1
ID_8134,1
ID_8135,1
ID_8136,1
ID_8137,1
ID_8138,1
ID_8139,1
ID_8140,1
ID_8141,1
ID_8142,1
ID_8143,1
ID_8144,2
ID_8145,1
ID_8146,2
ID_8147,1
ID_8148,1
ID_8149,1
ID_8150,1
ID_8151,1
ID_8152,1
ID_8153,1
ID_8154,1
ID_8155,1
ID_8156,1
ID_8157,1
ID_8158,2
ID_8159,1
ID_8160,1
ID_8161,1
ID_8162,2
ID_8163,1
ID_8164,1
ID_8165,1
ID_8166,1
ID_8167,1
ID_8168,1
ID_8169,1
ID_8170,1
ID_8171,2
ID_8172,1
ID_8173,1
ID_8174,1
ID_8175,2
ID_8176,1
ID_8177,1
ID_8178,2
ID_8179,1
ID_8180,2
ID_8181,1
ID_8182,1
ID_8183,1
ID_8184,1
ID_8185,1
ID_8186,1
ID_8187,2
ID_8188,1
ID_8189,1
ID_8190,1
ID_8191,2
ID_8192,2
ID_8193,1
ID_8194,1
ID_8195,2
ID_8196,2
ID_8197,2
ID_8198,1
ID_8199,2
ID_8200,1
ID_8201,1
ID_8202,1
ID_8203,1
ID_8204,2
ID_8205,2
ID_8206,1
ID_8207,2
ID_8208,2
ID_8209,1
ID_8210,1
ID_8211,1
ID_8212,1
ID_8213,1
ID_8214,1
ID_8215,1
ID_8216,1
ID_8217,1
ID_8218,1
ID_8219,2
ID_8220,2
ID_8221,1
ID_8222,2
ID_8223,1
ID_8224,1
ID_8225,1
ID_8226,1
ID_8227,1
ID_8228,1
ID_8229,1
ID_8230,1
ID_8231,1
ID_8232,2
ID_8233,1
ID_8234,1
ID_8235,1
ID_8236,1
ID_8237,1
ID_8238,2
ID_8239,1
ID_8240,1
ID_8241,2
ID_8242,1
ID_8243,1
ID_8244,1
ID_8245,2
ID_8246,1
ID_8247,1
ID_8248,1
ID_8249,2
ID_8250,1
ID_8251,1
ID_8252,1
ID_8253,1
ID_8254,1
ID_8255,1
ID_8256,1
ID_8257,1
ID_8258,1
ID_8259,1
ID_8260,1
ID_8261,1
ID_8262,1
ID_8263,2
ID_8264,2
ID_8265,1
ID_8266,2
ID_8267,1
ID_8268,2
ID_8269,2
ID_8270,2
ID_8271,2
ID_8272,2
ID_8273,2
ID_8274,1
ID_8275,2
ID_8276,1
ID_8277,2
ID_8278,2
ID_8279,1
ID_8280,1
ID_8281,1
ID_8282,1
ID_8283,1
ID_8284,1
ID_8285,2
ID_8286,1
ID_8287,2
ID_8288,2
ID_8289,1
ID_8290,1
ID_8291,1
ID_8292,1
ID_8293,1
ID_8294,2
ID_8295,2
ID_8296,1
ID_8297,1
ID_8298,1
ID_8299,1
ID_8300,1
ID_8301,1
ID_8302,1
ID_8303,2
ID_8304,1
ID_8305,1
ID_8306,1
ID_8307,1
ID_8308,2
ID_8309,1
ID_8310,1
ID_8311,1
ID_8312,1
ID_8313,2
ID_8314,1
ID_8315,1
ID_8316,2
ID_8317,1
ID_8318,1
ID_8319,1
ID_8320,1
ID_8321,1
ID_8322,1
ID_8323,1
ID_8324,1
ID_8325,1
ID_8326,1
ID_8327,1
ID_8328,1
ID_8329,1
ID_8330,1
ID_8331,1
ID_8332,1
ID_8333,1
ID_8334,1
ID_8335,1
ID_8336,1
ID_8337,1
ID_8338,1
ID_8339,1
ID_8340,1
ID_8341,1
ID_8342,1
ID_8343,1
ID_8344,1
ID_8345,2
ID_8346,1
ID_8347,1
ID_8348,2
ID_8349,1
ID_8350,1
ID_8351,1
ID_8352,2
ID_8353,1
ID_8354,1
ID_8355,1
ID_8356,2
ID_8357,2
ID_8358,1
ID_8359,1
ID_8360,1
ID_8361,2
ID_8362,1
ID_8363,1
ID_8364,1
ID_8365,2
ID_8366,2
ID_8367,2
ID_8368,1
ID_8369,1
ID_8370,1
ID_8371,1
ID_8372,1
ID_8373,1
ID_8374,1
ID_8375,2
ID_8376,1
ID_8377,1
ID_8378,2
ID_8379,2
ID_8380,1
ID_8381,2
ID_8382,1
ID_8383,1
ID_8384,1
ID_8385,1
ID_8386,2
ID_8387,1
ID_8388,1
ID_8389,1
ID_8390,1
ID_8391,2
ID_8392,1
ID_8393,2
ID_8394,1
ID_8395,1
ID_8396,1
ID_8397,1
ID_8398,1
ID_8399,2
ID_8400,1
ID_8401,2
ID_8402,1
ID_8403,2
ID_8404,1
ID_8405,1
ID_8406,1
ID_8407,1
ID_8408,1
ID_8409,1
ID_8410,1
ID_8411,1
ID_8412,1
ID_8413,1
ID_8414,1
ID_8415,2
ID_8416,2
ID_8417,2
ID_8418,1
ID_8419,1
ID_8420,1
ID_8421,2
ID_8422,1
ID_8423,1
ID_8424,1
ID_8425,1
ID_8426,1
ID_8427,2
ID_8428,2
ID_8429,1
ID_8430,1
ID_8431,1
ID_8432,1
ID_8433,1
ID_8434,2
ID_8435,1
ID_8436,1
ID_8437,1
ID_8438,2
ID_8439,2
ID_8440,1
ID_8441,1
ID_8442,1
ID_8443,1
ID_8444,2
ID_8445,1
ID_8446,2
ID_8447,1
ID_8448,1
ID_8449,1
ID_8450,2
ID_8451,1
ID_8452,1
ID_8453,1
ID_8454,2
ID_8455,1
ID_8456,2
ID_8457,1
ID_8458,1
ID_8459,1
ID_8460,2
ID_8461,1
ID_8462,2
ID_8463,2
ID_8464,1
ID_8465,1
ID_8466,2
ID_8467,1
ID_8468,2
ID_8469,1
ID_8470,1
ID_8471,1
ID_8472,1
ID_8473,1
ID_8474,1
ID_8475,2
ID_8476,2
ID_8477,1
ID_8478,2
ID_8479,2
ID_8480,1
ID_8481,1
ID_8482,2
ID_8483,1
ID_8484,1
ID_8485,1
ID_8486,2
ID_8487,1
ID_8488,2
ID_8489,2
ID_8490,2
ID_8491,2
ID_8492,2
ID_8493,1
ID_8494,1
ID_8495,1
ID_8496,2
ID_8497,1
ID_8498,1
ID_8499,1
ID_8500,1
ID_8501,1
ID_8502,1
ID_8503,1
ID_8504,1
ID_8505,2
ID_8506,1
ID_8507,2
ID_8508,1
ID_8509,1
ID_8510,1
ID_8511,1
ID_8512,2
ID_8513,1
ID_8514,1
ID_8515,1
ID_8516,1
ID_8517,1
ID_8518,2
ID_8519,1
ID_8520,1
ID_8521,1
ID_8522,2
ID_8523,1
ID_8524,2
ID_8525,2
ID_8526,2
ID_8527,2
ID_8528,2
ID_8529,2
ID_8530,2
ID_8531,1
ID_8532,1
ID_8533,1
ID_8534,2
ID_8535,1
ID_8536,2
ID_8537,2
ID_8538,1
ID_8539,1
ID_8540,2
ID_8541,1
ID_8542,2
ID_8543,1
ID_8544,1
ID_8545,1
ID_8546,2
ID_8547,1
ID_8548,1
ID_8549,2
ID_8550,1
ID_8551,1
ID_8552,1
ID_8553,1
ID_8554,1
ID_8555,1
ID_8556,1
ID_8557,1
ID_8558,2
ID_8559,1
ID_8560,1
ID_8561,1
ID_8562,1
ID_8563,2
ID_8564,1
ID_8565,1
ID_8566,2
ID_8567,1
ID_8568,1
ID_8569,2
ID_8570,1
ID_8571,1
ID_8572,1
ID_8573,1
ID_8574,2
ID_8575,1
ID_8576,2
ID_8577,2
ID_8578,1
ID_8579,1
ID_8580,2
ID_8581,1
ID_8582,1
ID_8583,1
ID_8584,2
ID_8585,1
ID_8586,2
ID_8587,1
ID_8588,1
ID_8589,2
ID_8590,1
ID_8591,2
ID_8592,1
ID_8593,1
ID_8594,2
ID_8595,1
ID_8596,2
ID_8597,2
ID_8598,2
ID_8599,1
ID_8600,1
ID_8601,1
ID_8602,1
ID_8603,1
ID_8604,1
ID_8605,1
ID_8606,1
ID_8607,2
ID_8608,2
ID_8609,1
ID_8610,1
ID_8611,1
ID_8612,1
ID_8613,1
ID_8614,1
ID_8615,1
ID_8616,1
ID_8617,2
ID_8618,1
ID_8619,2
ID_8620,2
ID_8621,1
ID_8622,1
ID_8623,1
ID_8624,1
ID_8625,1
ID_8626,1
ID_8627,2
ID_8628,2
ID_8629,2
ID_8630,2
ID_8631,1
ID_8632,1
ID_8633,1
ID_8634,2
ID_8635,2
ID_8636,2
ID_8637,2
ID_8638,2
ID_8639,1
ID_8640,1
ID_8641,1
ID_8642,1
ID_8643,2
ID_8644,1
ID_8645,1
ID_8646,2
ID_8647,1
ID_8648,1
ID_8649,1
ID_8650,1
ID_8651,2
ID_8652,2
ID_8653,1
ID_8654,2
ID_8655,1
ID_8656,2
ID_8657,1
ID_8658,2
ID_8659,1
ID_8660,1
ID_8661,1
ID_8662,1
ID_8663,1
ID_8664,1
ID_8665,1
ID_8666,1
ID_8667,1
ID_8668,1
ID_8669,1
ID_8670,1
ID_8671,1
ID_8672,1
ID_8673,2
ID_8674,1
ID_8675,2
ID_8676,1
ID_8677,1
ID_8678,1
ID_8679,1
ID_8680,1
ID_8681,1
ID_8682,1
ID_8683,1
ID_8684,1
ID_8685,1
ID_8686,1
ID_8687,2
ID_8688,2
ID_8689,1
ID_8690,1
ID_8691,1
ID_8692,1
ID_8693,2
ID_8694,1
ID_8695,2
ID_8696,1
ID_8697,2
ID_8698,1
ID_8699,1
ID_8700,1
ID_8701,1
ID_8702,2
ID_8703,2
ID_8704,2
ID_8705,2
ID_8706,1
ID_8707,1
ID_8708,2
ID_8709,1
ID_8710,1
ID_8711,1
ID_8712,1
ID_8713,1
ID_8714,2
ID_8715,1
ID_8716,1
ID_8717,1
ID_8718,1
ID_8719,1
ID_8720,1
ID_8721,1
ID_8722,1
ID_8723,1
ID_8724,1
ID_8725,1
ID_8726,1
ID_8727,2
ID_8728,1
ID_8729,2
ID_8730,1
ID_8731,1
ID_8732,1
ID_8733,1
ID_8734,1
ID_8735,1
ID_8736,1
ID_8737,1
ID_8738,1
ID_8739,1
ID_8740,1
ID_8741,2
ID_8742,1
ID_8743,1
ID_8744,1
ID_8745,2
ID_8746,1
ID_8747,1
ID_8748,1
ID_8749,1
ID_8750,1
ID_8751,1
ID_8752,1
ID_8753,1
ID_8754,2
ID_8755,1
ID_8756,1
ID_8757,1
ID_8758,2
ID_8759,1
ID_8760,1
ID_8761,2
ID_8762,1
ID_8763,2
ID_8764,1
ID_8765,1
ID_8766,1
ID_8767,1
ID_8768,1
ID_8769,1
ID_8770,2
ID_8771,1
ID_8772,1
ID_8773,1
ID_8774,2
ID_8775,2
ID_8776,1
ID_8777,1
ID_8778,2
ID_8779,2
ID_8780,2
ID_8781,1
ID_8782,2
ID_8783,1
ID_8784,1
ID_8785,1
ID_8786,1
ID_8787,2
ID_8788,2
ID_8789,1
ID_8790,2
ID_8791,2
ID_8792,1
ID_8793,1
ID_8794,1
ID_8795,1
ID_8796,1
ID_8797,1
ID_8798,1
ID_8799,1
ID_8800,1
ID_8801,1
ID_8802,2
ID_8803,2
ID_8804,1
ID_8805,2
ID_8806,1
ID_8807,1
ID_8808,1
ID_8809,1
ID_8810,1
ID_8811,1
ID_8812,1
ID_8813,1
ID_8814,1
ID_8815,2
ID_8816,1
ID_8817,1
ID_8818,1
ID_8819,1
ID_8820,1
ID_8821,2
ID_8822,1
ID_8823,1
ID_8824,2
ID_8825,1
ID_8826,1
ID_8827,1
ID_8828,2
ID_8829,1
ID_8830,1
ID_8831,1
ID_8832,2
ID_8833,1
ID_8834,1
ID_8835,1
ID_8836,1
ID_8837,1
ID_8838,1
ID_8839,1
ID_8840,1
ID_8841,1
ID_8842,1
ID_8843,1
ID_8844,1
ID_8845,1
ID_8846,2
ID_8847,2
ID_8848,1
ID_8849,2
ID_8850,1
ID_8851,2
ID_8852,2
ID_8853,2
ID_8854,2
ID_8855,2
ID_8856,2
ID_8857,1
ID_8858,2
ID_8859,1
ID_8860,2
ID_8861,2
ID_8862,1
ID_8863,1
ID_8864,1
ID_8865,1
ID_8866,1
ID_8867,1
ID_8868,2
ID_8869,1
ID_8870,2
ID_8871,2
ID_8872,1
ID_8873,1
ID_8874,1
ID_8875,1
ID_8876,1
ID_8877,2
ID_8878,2
ID_8879,1
ID_8880,1
ID_8881,1
ID_8882,1
ID_8883,1
ID_8884,1
ID_8885,1
ID_8886,2
ID_8887,1
ID_8888,1
ID_8889,1
ID_8890,1
ID_8891,2
ID_8892,1
ID_8893,1
ID_8894,1
ID_8895,1
ID_8896,2
ID_8897,1
ID_8898,1
ID_8899,2
ID_8900,1
ID_8901,1
ID_8902,1
ID_8903,1
ID_8904,1
ID_8905,1
ID_8906,1
ID_8907,1
ID_8908,1
ID_8909,1
ID_8910,1
ID_8911,1
ID_8912,1
ID_8913,1
ID_8914,1
ID_8915,1
ID_8916,1
ID_8917,1
ID_8918,1
ID_8919,1
ID_8920,1
ID_8921,1
ID_8922,1
ID_8923,1
ID_8924,1
ID_8925,1
ID_8926,1
ID_8927,1
ID_8928,2
ID_8929,1
ID_8930,1
ID_8931,2
ID_8932,1
ID_8933,1
ID_8934,1
ID_8935,2
ID_8936,1
ID_8937,1
ID_8938,1
ID_8939,2
ID_8940,2
ID_8941,1
ID_8942,1
ID_8943,1
ID_8944,2
ID_8945,1
ID_8946,1
ID_8947,1
ID_8948,2
ID_8949,2
ID_8950,2
ID_8951,1
ID_8952,1
ID_8953,1
ID_8954,1
ID_8955,1
ID_8956,1
ID_8957,1
ID_8958,2
ID_8959,1
ID_8960,1
ID_8961,2
ID_8962,2
ID_8963,1
ID_8964,2
ID_8965,1
ID_8966,1
ID_8967,1
ID_8968,1
ID_8969,2
ID_8970,1
ID_8971,1
ID_8972,1
ID_8973,1
ID_8974,2
ID_8975,1
ID_8976,2
ID_8977,1
ID_8978,1
ID_8979,1
ID_8980,1
ID_8981,1
ID_8982,2
ID_8983,1
ID_8984,2
ID_8985,1
ID_8986,2
ID_8987,1
ID_8988,1
ID_8989,1
ID_8990,1
ID_8991,1
ID_8992,1
ID_8993,1
ID_8994,1
ID_8995,1
ID_8996,1
ID_8997,1
ID_8998,2
ID_8999,2
ID_9000,2
ID_9001,1
ID_9002,1
ID_9003,1
ID_9004,2
ID_9005,1
ID_9006,1
ID_9007,1
ID_9008,1
ID_9009,1
ID_9010,2
ID_9011,2
ID_9012,1
ID_9013,1
ID_9014,1
ID_9015,1
ID_9016,1
ID_9017,2
ID_9018,1
ID_9019,1
ID_9020,1
ID_9021,2
ID_9022,2
ID_9023,1
ID_9024,1
ID_9025,1
ID_9026,1
ID_9027,2
ID_9028,1
ID_9029,2
ID_9030,1
ID_9031,1
ID_9032,1
ID_9033,2
ID_9034,1
ID_9035,1
ID_9036,1
ID_9037,2
ID_9038,1
ID_9039,2
ID_9040,1
ID_9041,1
ID_9042,1
ID_9043,2
ID_9044,1
ID_9045,2
ID_9046,2
ID_9047,1
ID_9048,1
ID_9049,2
ID_9050,1
ID_9051,2
ID_9052,1
ID_9053,1
ID_9054,1
ID_9055,1
ID_9056,1
ID_9057,1
ID_9058,2
ID_9059,2
ID_9060,1
ID_9061,2
ID_9062,2
ID_9063,1
ID_9064,1
ID_9065,2
ID_9066,1
ID_9067,1
ID_9068,1
ID_9069,2
ID_9070,1
ID_9071,2
ID_9072,2
ID_9073,2
ID_9074,2
ID_9075,2
ID_9076,1
ID_9077,1
ID_9078,1
ID_9079,2
ID_9080,1
ID_9081,1
ID_9082,1
ID_9083,1
ID_9084,1
ID_9085,1
ID_9086,1
ID_9087,1
ID_9088,2
ID_9089,1
ID_9090,2
ID_9091,1
ID_9092,1
ID_9093,1
ID_9094,1
ID_9095,2
ID_9096,1
ID_9097,1
ID_9098,1
ID_9099,1
ID_9100,1
ID_9101,2
ID_9102,1
ID_9103,1
ID_9104,1
ID_9105,2
ID_9106,1
ID_9107,2
ID_9108,2
ID_9109,2
ID_9110,2
ID_9111,2
ID_9112,2
ID_9113,2
ID_9114,1
ID_9115,1
ID_9116,1
ID_9117,2
ID_9118,1
ID_9119,2
ID_9120,2
ID_9121,1
ID_9122,1
ID_9123,2
ID_9124,1
ID_9125,2
ID_9126,1
ID_9127,1
ID_9128,1
ID_9129,2
ID_9130,1
ID_9131,1
ID_9132,2
ID_9133,1
ID_9134,1
ID_9135,1
ID_9136,1
ID_9137,1
ID_9138,1
ID_9139,1
ID_9140,1
ID_9141,2
ID_9142,1
ID_9143,1
ID_9144,1
ID_9145,1
ID_9146,2
ID_9147,1
ID_9148,1
ID_9149,2
ID_9150,1
ID_9151,1
ID_9152,2
ID_9153,1
ID_9154,1
ID_9155,1
ID_9156,1
ID_9157,2
ID_9158,1
ID_9159,2
ID_9160,2
ID_9161,1
ID_9162,1
ID_9163,2
ID_9164,1
ID_9165,1
ID_9166,1
ID_9167,2
ID_9168,1
ID_9169,2
ID_9170,1
ID_9171,1
ID_9172,2
ID_9173,1
ID_9174,2
ID_9175,1
ID_9176,1
ID_9177,2
ID_9178,1
ID_9179,2
ID_9180,2
ID_9181,2
ID_9182,1
ID_9183,1
ID_9184,1
ID_9185,1
ID_9186,1
ID_9187,1
ID_9188,1
ID_9189,1
ID_9190,2
ID_9191,2
ID_9192,1
ID_9193,1
ID_9194,1
ID_9195,1
ID_9196,1
ID_9197,1
ID_9198,1
ID_9199,1
ID_9200,2
ID_9201,1
ID_9202,2
ID_9203,2
ID_9204,1
ID_9205,1
ID_9206,1
ID_9207,1
ID_9208,1
ID_9209,1
ID_9210,2
ID_9211,2
ID_9212,2
ID_9213,2
ID_9214,1
ID_9215,1
ID_9216,1
ID_9217,2
ID_9218,2
ID_9219,2
ID_9220,2
ID_9221,2
ID_9222,1
ID_9223,1
ID_9224,1
ID_9225,1
ID_9226,2
ID_9227,1
ID_9228,1
ID_9229,2
ID_9230,1
ID_9231,1
ID_9232,1
ID_9233,1
ID_9234,2
ID_9235,2
ID_9236,1
ID_9237,2
ID_9238,1
ID_9239,2
ID_9240,1
ID_9241,2
ID_9242,1
ID_9243,1
ID_9244,1
ID_9245,1
ID_9246,1
ID_9247,1
ID_9248,1
ID_9249,1
ID_9250,1
ID_9251,1
ID_9252,1
ID_9253,1
ID_9254,1
ID_9255,1
ID_9256,2
ID_9257,1
ID_9258,2
ID_9259,1
ID_9260,1
ID_9261,1
ID_9262,1
ID_9263,1
ID_9264,1
ID_9265,1
ID_9266,1
ID_9267,1
ID_9268,1
ID_9269,1
ID_9270,2
ID_9271,2
ID_9272,1
ID_9273,1
ID_9274,1
ID_9275,1
ID_9276,2
ID_9277,1
ID_9278,2
ID_9279,1
ID_9280,2
ID_9281,1
ID_9282,1
ID_9283,1
ID_9284,1
ID_9285,2
ID_9286,2
ID_9287,2
ID_9288,2
ID_9289,1
ID_9290,1
ID_9291,2
ID_9292,1
ID_9293,1
ID_9294,1
ID_9295,1
ID_9296,1
ID_9297,2
ID_9298,1
ID_9299,1
ID_9300,1
ID_9301,1
ID_9302,1
ID_9303,1
ID_9304,1
ID_9305,1
ID_9306,1
ID_9307,1
ID_9308,1
ID_9309,1
ID_9310,2
ID_9311,1
ID_9312,2
ID_9313,1
ID_9314,1
ID_9315,1
ID_9316,1
ID_9317,1
ID_9318,1
ID_9319,1
ID_9320,1
ID_9321,1
ID_9322,1
ID_9323,1
ID_9324,2
ID_9325,1
ID_9326,1
ID_9327,1
ID_9328,2
ID_9329,1
ID_9330,1
ID_9331,1
ID_9332,1
ID_9333,1
ID_9334,1
ID_9335,1
ID_9336,1
ID_9337,2
ID_9338,1
ID_9339,1
ID_9340,1
ID_9341,2
ID_9342,1
ID_9343,1
ID_9344,2
ID_9345,1
ID_9346,2
ID_9347,1
ID_9348,1
ID_9349,1
ID_9350,1
ID_9351,1
ID_9352,1
ID_9353,2
ID_9354,1
ID_9355,1
ID_9356,1
ID_9357,2
ID_9358,2
ID_9359,1
ID_9360,1
ID_9361,2
ID_9362,2
ID_9363,2
ID_9364,1
ID_9365,2
ID_9366,1
ID_9367,1
ID_9368,1
ID_9369,1
ID_9370,2
ID_9371,2
ID_9372,1
ID_9373,2
ID_9374,2
ID_9375,1
ID_9376,1
ID_9377,1
ID_9378,1
ID_9379,1
ID_9380,1
ID_9381,1
ID_9382,1
ID_9383,1
ID_9384,1
ID_9385,2
ID_9386,2
ID_9387,1
ID_9388,2
ID_9389,1
ID_9390,1
ID_9391,1
ID_9392,1
ID_9393,1
ID_9394,1
ID_9395,1
ID_9396,1
ID_9397,1
ID_9398,2
ID_9399,1
ID_9400,1
ID_9401,1
ID_9402,1
ID_9403,1
ID_9404,2
ID_9405,1
ID_9406,1
ID_9407,2
ID_9408,1
ID_9409,1
ID_9410,1
ID_9411,2
ID_9412,1
ID_9413,1
ID_9414,1
ID_9415,2
ID_9416,1
ID_9417,1
ID_9418,1
ID_9419,1
ID_9420,1
ID_9421,1
ID_9422,1
ID_9423,1
ID_9424,1
ID_9425,1
ID_9426,1
ID_9427,1
ID_9428,1
ID_9429,2
ID_9430,2
ID_9431,1
ID_9432,2
ID_9433,1
ID_9434,2
ID_9435,2
ID_9436,2
ID_9437,2
ID_9438,2
ID_9439,2
ID_9440,1
ID_9441,2
ID_9442,1
ID_9443,2
ID_9444,2
ID_9445,1
ID_9446,1
ID_9447,1
ID_9448,1
ID_9449,1
ID_9450,1
ID_9451,2
ID_9452,1
ID_9453,2
ID_9454,2
ID_9455,1
ID_9456,1
ID_9457,1
ID_9458,1
ID_9459,1
ID_9460,2
ID_9461,2
ID_9462,1
ID_9463,1
ID_9464,1
ID_9465,1
ID_9466,1
ID_9467,1
ID_9468,1
ID_9469,2
ID_9470,1
ID_9471,1
ID_9472,1
ID_9473,1
ID_9474,2
ID_9475,1
ID_9476,1
ID_9477,1
ID_9478,1
ID_9479,2
ID_9480,1
ID_9481,1
ID_9482,2
ID_9483,1
ID_9484,1
ID_9485,1
ID_9486,1
